oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index
ZTF21abfrqoi,SDSS J114855.89+045523.5,177.232888294874,4.923212379874849,0.9179112756290005,SDSSDR16,False,0.147362,0.034905,photoz,
ZTF21abfrqau,SDSS J123005.11+014004.6,187.52127658723498,1.6679489049503202,0.2895161115921032,SDSSDR16,False,0.33021799999999996,0.12326300000000001,photoz,
ZTF21abfqxtg,ESO 597-12,308.7187791666666,-19.590566666666664,2.884519800091091,Simbad,False,0.03178,NULL,D,
ZTF21abforio,SDSS J165902.32+644736.6,254.75966545768398,64.79350465300999,0.8234728041593155,SDSSDR16,False,0.163548,0.066725,photoz,
ZTF21abfnfdw,SDSS J141916.59+261754.9,214.819109373004,26.2985972451513,15.108050702441824,SDSSDR16,True,0.03675798,6.863879e-06,specz,
ZTF21abfmuun,SDSS J140035.80+172049.2,210.14918662357,17.3470010510792,2.118061610933656,SDSSDR16,True,0.06985826,1.283028e-05,specz,
ZTF21abfmtzt,2MASX J13551991+3057368,208.83289999999997,30.96026388888889,11.176747033287553,Simbad,True,0.07795,9.999999747378752e-06,C,
ZTF21abfmqdc,SDSS J161852.21+121208.7,244.717538904703,12.202422967528,2.10277069492485,SDSSDR16,True,0.09962324,2.1197539999999998e-05,specz,
ZTF21abfmivl,2MASX J13121980-1223246,198.08257916666662,-12.390336666666666,4.267379788728447,Simbad,False,0.07749,NULL,D,
ZTF21abfmbix,NGC  4799,193.81470541666664,2.8966719444444444,25.37912649566787,Simbad,True,0.00927,9.999999747378752e-06,E,
ZTF21abfjakj,SDSS J125140.03+142629.5,192.91678813515702,14.4415383050368,0.5281179251705226,SDSSDR16,True,0.06410225,8.290852e-06,specz,
ZTF21abfiuqf,IC 1201,241.4235708333333,69.59372777777777,18.50865494487654,Simbad,False,0.02365,NULL,D,
ZTF21abfdtdu,SDSS J161840.45+025759.2,244.66855929302798,2.96645080991598,0.3822736548721585,SDSSDR16,False,0.333129,0.151176,photoz,
ZTF21abezyos,SDSS J231412.62+133454.6,348.552570352322,13.5818349366936,41.337207901143294,SDSSDR16,True,0.01550607,1.881586e-05,specz,
ZTF21abezono,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0
ZTF21abezmjp,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1.0
ZTF21abeyymy,SDSS J155817.03+481800.1,239.57097789878398,48.3000289377681,1.7186902960421275,SDSSDR16,False,0.155969,0.039631,photoz,2.0
ZTF21abetnbs,SDSS J160553.15+171829.7,241.47145425186298,17.3082522113547,0.14922539619496414,SDSSDR16,True,0.03243725,9.23988e-06,specz,3.0
ZTF21abeptfq,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.0
ZTF21abepqyt,SDSS J231251.76+120454.5,348.2156571321441,12.081828402281499,1.514210088994026,SDSSDR16,False,0.10025,0.025223,photoz,5.0
ZTF21abcuviw,SDSS J233432.40+240102.5,353.635001157631,24.017383725471202,0.8965889337498651,SDSSDR16,False,0.122172,0.033679,photoz,6.0
ZTF21aaqqzhu,SDSS J023900.46+433648.4,39.75191887701111,43.6134633889724,6.9993135802520525,SDSSDR16,False,0.024066,0.009675,photoz,7.0
ZTF21aalntnb,SDSS J143351.43+034046.1,218.464276694264,3.67948579698734,0.3228433895918936,SDSSDR16,True,0.0288087,1.023693e-05,specz,8.0
ZTF20acrdtdm,SDSS J225828.92-073803.0,344.62050682552,-7.634166778748749,0.3866607296050597,SDSSDR16,False,0.172743,0.03402,photoz,9.0
ZTF19abamwle,LEDA 2092101,35.00958333333333,37.054444444444435,1.2846826119365684,Simbad,NULL,NULL,NULL,NULL,10.0
ZTF18acmuras,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,11.0
ZTF18aasuxpf,SDSS J131040.77+150721.3,197.66986099136798,15.1226000300988,0.495638343621618,SDSSDR16,True,0.07879396,1.584656e-05,specz,12.0
ZTF18aaiumgp,SDSS J135000.00+361523.2,207.49996739448798,36.2564642468138,0.4617525682967089,SDSSDR16,True,0.09633199,2.2568310000000006e-05,specz,13.0
