oid,host_name,host_ra,host_dec,host_offset,host_source,host_redshift_spec,host_redshift,host_redshift_error,host_redshift_type,index,host_offset_bestguess,bestguess_offset
ZTF23aadjnjp,2MASX J17550183+5532598,268.7576691666667,55.549998333333335,14.85650228727298,Simbad,True,0.05514,NULL,D,8.0,0.6419194318767432,15.137317364743536
ZTF23aadjnhr,SDSS J161558.15+485139.9,243.99230394597,48.8610869889947,1.575784179702153,SDSSDR16,True,0.07144771,6.878273e-06,specz,10.0,0.5616161623125149,1.0583240197499917
ZTF23aadjnho,SDSS J155747.52+445018.4,239.4480197397,44.8384550041952,2.1867604067346558,SDSSDR16,True,0.1969643,4.828808e-05,specz,11.0,0.3659729706386515,2.5419374030160284
ZTF23aadjnha,2MASX J13485586+3638498,207.23270291666665,36.64731972222222,2.3300945070652728,Simbad,True,0.09066,9.999999747378752e-06,C,12.0,0.4072639851368754,2.501332382962669
ZTF23aadjmso,SDSS J132611.48+591741.6,201.547847068524,59.2949014165355,5.279304663177733,SDSSDR16,True,0.0742138,1.384882e-05,specz,13.0,0.4076228891746051,5.480454339663864
ZTF23aadjhwn,6dFGS gJ125949.0-193215,194.954125,-19.53738888888889,2.8542174328357097,Simbad,True,0.04458,NULL,D,14.0,0.2331494334694857,2.624039464329869
ZTF23aadjdrx,2MASX J11502355-0640565,177.59819041666665,-6.682266944444445,2.399687931030103,Simbad,True,0.084925,0.0002169999934267,D,15.0,0.248885532265449,2.326621295560975
ZTF23aadheuo,WISEA J085947.94+704755.5,134.94946,70.79875,2.3049475630718392,NED,False,0.130276,NULL,PHOT,16.0,0.2063158635834572,2.0996909027615773
ZTF23aadguzs,2MASX J10111622+1804382,152.81773875,18.07725083333333,3.0188915619785344,Simbad,True,0.11516,9.999999747378752e-06,C,17.0,0.8476705729048246,3.8423623893838106
ZTF23aadgjcc,SDSS J105731.15+054155.4,164.379809287114,5.69873547841041,3.156251525497701,SDSSDR16,True,0.05311243,1.087017e-05,specz,18.0,0.4314116209302692,2.9535934755562647
ZTF23aadgdnv,FIRST J115236.1+132805,178.1505125,13.468033333333333,4.0482365280102615,Simbad,True,0.02093,9.999999747378752e-06,C,19.0,0.8708763915517728,4.61891885248974
ZTF23aadgcfj,SDSS J110950.56+262621.2,167.460669099888,26.4392265103043,0.2910165000117549,SDSSDR16,False,0.155722,0.103479,photoz,20.0,0.3590361949399651,0.610710767598059
ZTF23aadgcaf,WISEA J121833.67-044801.1,184.64029,-4.80022,4.490716170236813,NED,False,NULL,NULL,NULL,21.0,0.2952229890637451,4.242001488571637
ZTF23aadfsou,SDSS J104309.56+594532.3,160.789840585854,59.7589867210501,0.2048104328722586,SDSSDR16,False,0.892542,0.137401,photoz,23.0,3.647664675495131,3.847293350689005
ZTF23aadbskc,SDSS J122912.74+370827.4,187.303089828814,37.1409510820862,2.1655844495140983,SDSSDR16,False,0.15158,0.014382,photoz,24.0,0.5653854923628221,2.5116594336419897
ZTF23aadaqbf,LEDA 1432888,161.20556666666664,13.512905555555555,6.295894839793426,Simbad,True,0.08931,9.999999747378752e-06,C,26.0,0.4524325113350491,6.7171452238129
ZTF23aadakqw,SDSS J102807.88+152642.3,157.032822585256,15.4450914157368,3.632111123018369,SDSSDR16,True,0.06836432,1.065912e-05,specz,27.0,0.4846974610275776,3.149505840827928
ZTF23aadajbh,SDSS J102505.74+082620.6,156.273908784828,8.43905454664421,0.7303731411162119,SDSSDR16,False,0.124171,0.03745,photoz,28.0,0.3663449706662582,0.9873897695624916
ZTF23aadaikl,SDSS J100632.12+164140.6,151.633830906417,16.6946177246704,1.4462328972053575,SDSSDR16,False,0.180147,0.035305,photoz,29.0,0.351137763441299,1.764429866484827
ZTF23aadacfg,SDSS J101111.93+191048.7,152.799711337702,19.1801954830666,4.272824726838251,SDSSDR16,True,0.1494201,3.082582e-05,specz,30.0,0.5428355247348853,3.83618534486016
ZTF23aaczuwn,SDSS J115742.88+710211.6,179.42867896833,71.0365778786189,3.830376810976997,SDSSDR16,False,0.089349,0.024756,photoz,31.0,0.1902619167816786,3.720826145672218
ZTF23aaczunw,SDSS J114210.82+665654.9,175.545100698085,66.9485934985289,1.6251956892424717,SDSSDR16,False,0.138135,0.06852,photoz,32.0,0.5024705024670403,1.7696130989738543
ZTF23aacyxot,SDSS J112806.38+370621.6,172.026573829136,37.1060174445266,0.4273343514220264,SDSSDR16,False,0.150688,0.10177,photoz,33.0,0.3138124815679515,0.1241772935023076
ZTF23aacuwum,SDSS J114149.27+375744.3,175.455273046507,37.9623284463811,0.3591113612737819,SDSSDR16,False,0.279483,0.094702,photoz,34.0,0.228057850918705,0.2684622481256606
ZTF23aaaruha,SDSS J102338.45+220223.3,155.910204817703,22.0398144217488,2.311412026648891,SDSSDR16,False,0.256914,0.079574,photoz,35.0,1.0284603918150614,1.2846517825700283
ZTF18aarzbkh,SDSS J121243.49+124557.0,183.181200441472,12.7658491215971,1.7002544835370852,SDSSDR16,True,0.09446015,2.107258e-05,specz,36.0,0.5875805543965706,1.3044510053162734
