object,nobs,first_detection,last_detection,count,report_type,last_date,first_date,source,alerce_link
ZTF21aceherw,6,2021-09-28T05:35:36.004Z,2021-10-02T06:09:17.997Z,1,TOM,2021-10-02T14:36:36.470604Z,2021-10-02T14:36:36.470604Z,,https://alerce.online/object/ZTF21aceherw
ZTF21acfirus,1,2021-10-02T11:02:37.997Z,2021-10-02T11:02:37.997Z,1,TOM,2021-10-02T14:27:34.486245Z,2021-10-02T14:27:34.486245Z,,https://alerce.online/object/ZTF21acfirus
ZTF21aceysyn,1,2021-10-02T11:51:40.997Z,2021-10-02T11:51:40.997Z,1,TOM,2021-10-02T14:25:37.189054Z,2021-10-02T14:25:37.189054Z,,https://alerce.online/object/ZTF21aceysyn
ZTF21acfaqol,9,2021-09-30T12:12:32.000Z,2021-10-01T12:26:27.004Z,1,TOM,2021-10-01T15:43:13.804451Z,2021-10-01T15:43:13.804451Z,,https://alerce.online/object/ZTF21acfaqol
ZTF21acepkuq,4,2021-09-27T09:10:38.004Z,2021-10-01T08:45:46.999Z,1,TOM,2021-10-01T15:37:37.901878Z,2021-10-01T15:37:37.901878Z,,https://alerce.online/object/ZTF21acepkuq
ZTF21acdutjq,2,2021-10-01T06:24:08.997Z,2021-10-01T07:38:56.000Z,2,TOM,2021-10-01T15:26:08.530744Z,2021-10-01T14:28:24.839407Z,,https://alerce.online/object/ZTF21acdutjq
ZTF21acdvtwu,3,2021-09-29T03:09:25.004Z,2021-10-01T03:57:49.997Z,1,TOM,2021-10-01T15:08:47.294515Z,2021-10-01T15:08:47.294515Z,,https://alerce.online/object/ZTF21acdvtwu
ZTF21acesvrl,2,2021-09-28T05:28:34.000Z,2021-10-01T04:48:50.000Z,1,TOM,2021-10-01T15:00:53.187827Z,2021-10-01T15:00:53.187827Z,,https://alerce.online/object/ZTF21acesvrl
ZTF21aahrwpa,1,2021-10-01T06:24:08.997Z,2021-10-01T06:24:08.997Z,1,TOM,2021-10-01T14:57:07.148330Z,2021-10-01T14:57:07.148330Z,,https://alerce.online/object/ZTF21aahrwpa
ZTF21aceudfv,1,2021-10-01T06:16:32.002Z,2021-10-01T06:16:32.002Z,1,TOM,2021-10-01T14:55:33.007349Z,2021-10-01T14:55:33.007349Z,,https://alerce.online/object/ZTF21aceudfv
ZTF21aceuvhv,1,2021-10-01T06:53:45.001Z,2021-10-01T06:53:45.001Z,1,TOM,2021-10-01T14:54:57.117434Z,2021-10-01T14:54:57.117434Z,,https://alerce.online/object/ZTF21aceuvhv
ZTF21aceswtr,1,2021-10-01T04:48:50.000Z,2021-10-01T04:48:50.000Z,1,TOM,2021-10-01T14:54:41.138806Z,2021-10-01T14:54:41.138806Z,,https://alerce.online/object/ZTF21aceswtr
ZTF21aceugcu,1,2021-10-01T06:25:32.002Z,2021-10-01T06:25:32.002Z,1,TOM,2021-10-01T14:54:22.569737Z,2021-10-01T14:54:22.569737Z,,https://alerce.online/object/ZTF21aceugcu
ZTF21aceufwa,1,2021-10-01T06:24:08.997Z,2021-10-01T06:24:08.997Z,1,TOM,2021-10-01T14:53:24.393302Z,2021-10-01T14:53:24.393302Z,,https://alerce.online/object/ZTF21aceufwa
ZTF21accsvtn,1,2021-10-01T07:06:57.997Z,2021-10-01T07:06:57.997Z,1,TOM,2021-10-01T14:52:35.603577Z,2021-10-01T14:52:35.603577Z,,https://alerce.online/object/ZTF21accsvtn
ZTF21acevvjx,1,2021-10-01T07:36:12.997Z,2021-10-01T07:36:12.997Z,1,TOM,2021-10-01T14:52:23.790184Z,2021-10-01T14:52:23.790184Z,,https://alerce.online/object/ZTF21acevvjx
ZTF21aceyqac,1,2021-10-01T09:34:10.004Z,2021-10-01T09:34:10.004Z,1,TOM,2021-10-01T14:51:40.518933Z,2021-10-01T14:51:40.518933Z,,https://alerce.online/object/ZTF21aceyqac
ZTF21acessis,1,2021-10-01T04:36:28.999Z,2021-10-01T04:36:28.999Z,1,TOM,2021-10-01T14:50:45.701358Z,2021-10-01T14:50:45.701358Z,,https://alerce.online/object/ZTF21acessis
ZTF21acdtosh,1,2021-10-01T06:25:32.002Z,2021-10-01T06:25:32.002Z,1,TOM,2021-10-01T14:50:34.419480Z,2021-10-01T14:50:34.419480Z,,https://alerce.online/object/ZTF21acdtosh
ZTF21acevhnb,1,2021-10-01T07:12:32.003Z,2021-10-01T07:12:32.003Z,1,TOM,2021-10-01T14:50:07.430306Z,2021-10-01T14:50:07.430306Z,,https://alerce.online/object/ZTF21acevhnb
ZTF21acepzig,1,2021-10-01T06:02:47.003Z,2021-10-01T06:02:47.003Z,1,TOM,2021-10-01T14:49:33.895611Z,2021-10-01T14:49:33.895611Z,,https://alerce.online/object/ZTF21acepzig
ZTF21acexgnh,1,2021-10-01T08:15:32.996Z,2021-10-01T08:15:32.996Z,1,TOM,2021-10-01T14:48:55.952307Z,2021-10-01T14:48:55.952307Z,,https://alerce.online/object/ZTF21acexgnh
ZTF21acelhud,1,2021-10-01T07:59:01.997Z,2021-10-01T07:59:01.997Z,1,TOM,2021-10-01T14:47:37.589427Z,2021-10-01T14:47:37.589427Z,,https://alerce.online/object/ZTF21acelhud
ZTF21acexice,2,2021-10-01T08:19:43.003Z,2021-10-01T08:55:21.999Z,1,TOM,2021-10-01T14:43:38.134182Z,2021-10-01T14:43:38.134182Z,,https://alerce.online/object/ZTF21acexice
ZTF21acecvbr,2,2021-10-01T07:59:01.997Z,2021-10-01T08:34:54.998Z,1,TOM,2021-10-01T14:38:44.384870Z,2021-10-01T14:38:44.384870Z,,https://alerce.online/object/ZTF21acecvbr
