object,nobs,first_detection,last_detection,count,report_type,first_date,last_date,source,alerce_link
ZTF21aawtfmt,2,2021-04-18T08:22:32.001Z,2021-04-20T09:24:12.997Z,3,TOM,2021-04-20T13:28:01.850Z,2021-04-24T15:20:05.724Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawtfmt
ZTF21aaxisyw,1,2021-04-24T09:53:55.999Z,2021-04-24T09:53:55.999Z,2,TOM,2021-04-24T14:16:02.217Z,2021-04-24T15:17:54.192Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxisyw
ZTF18abotzno,3,2021-04-24T08:30:54.996Z,2021-04-24T09:35:18.000Z,1,TOM,2021-04-24T15:17:35.556Z,2021-04-24T15:17:35.556Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF18abotzno
ZTF21aawxddk,2,2021-04-19T04:11:18.000Z,2021-04-21T04:06:56.001Z,2,TOM,2021-04-21T17:10:05.799Z,2021-04-24T14:20:11.475Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawxddk
ZTF21aaxbteg,2,2021-04-21T10:36:46.002Z,2021-04-21T11:32:54.997Z,5,TOM,2021-04-21T13:38:42.144Z,2021-04-24T14:19:43.847Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxbteg
ZTF21aawzzrv,2,2021-04-19T08:32:41.000Z,2021-04-21T11:05:31.004Z,3,TOM,2021-04-21T15:42:13.893Z,2021-04-24T14:19:32.183Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawzzrv
ZTF21aawzkdr,2,2021-04-19T07:13:46.997Z,2021-04-21T07:29:50.997Z,3,TOM,2021-04-21T15:41:38.241Z,2021-04-24T14:19:13.248Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawzkdr
ZTF21aaxbsza,2,2021-04-21T10:34:43.996Z,2021-04-21T11:31:33.003Z,5,TOM,2021-04-21T13:34:49.783Z,2021-04-24T14:19:03.911Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxbsza
ZTF21aawstzk,3,2021-04-18T07:34:25.999Z,2021-04-20T08:41:42.996Z,4,TOM,2021-04-20T11:57:58.169Z,2021-04-24T14:18:43.997Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawstzk
ZTF21aaxbgzh,3,2021-04-19T11:20:33.002Z,2021-04-21T11:35:36.997Z,3,TOM,2021-04-21T15:39:15.798Z,2021-04-24T14:18:40.956Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxbgzh
ZTF21aawyyha,5,2021-04-20T08:52:57.996Z,2021-04-24T07:43:28.004Z,6,TOM,2021-04-21T13:39:08.380Z,2021-04-24T14:18:27.281Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawyyha
ZTF21aaxjkqk,1,2021-04-24T12:04:36.998Z,2021-04-24T12:04:36.998Z,1,TOM,2021-04-24T14:16:59.268Z,2021-04-24T14:16:59.268Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aaxjkqk
ZTF21aaxgzln,2,2021-04-24T04:17:09.000Z,2021-04-24T05:12:51.998Z,1,TOM,2021-04-24T13:39:50.668Z,2021-04-24T13:39:50.668Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aaxgzln
ZTF21aaxgyzv,2,2021-04-24T04:15:45.996Z,2021-04-24T04:53:06.002Z,1,TOM,2021-04-24T13:37:27.401Z,2021-04-24T13:37:27.401Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aaxgyzv
ZTF21aaxjjwf,3,2021-04-24T11:58:25.996Z,2021-04-24T12:05:24.000Z,1,TOM,2021-04-24T13:36:25.987Z,2021-04-24T13:36:25.987Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aaxjjwf
ZTF21aaxgwtb,2,2021-04-24T04:11:39.998Z,2021-04-24T04:42:14.002Z,1,TOM,2021-04-24T12:59:17.113Z,2021-04-24T12:59:17.113Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aaxgwtb
ZTF21aaxbgzh,3,2021-04-19T11:20:33.002Z,2021-04-21T11:35:36.997Z,1,TOM,2021-04-21T12:07:06.233Z,2021-04-21T12:07:06.233Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aaxbgzh
ZTF21aawyyha,5,2021-04-20T08:52:57.996Z,2021-04-24T07:43:28.004Z,1,TOM,2021-04-21T11:58:58.139Z,2021-04-21T11:58:58.139Z,SN Hunter 0.1.0,https://alerce.online/object/ZTF21aawyyha
ZTF21aawtazf,5,2021-04-20T09:09:44.997Z,2021-04-24T08:39:44.999Z,1,Bogus,2021-04-20T13:22:31.245Z,2021-04-20T13:22:31.245Z,SN Hunter 1.0.0,https://alerce.online/object/ZTF21aawtazf
